match_turn,player1wins,match,turnNumber
"[Gen 1] Random Battle-24430,1450,57973,36262-turn60.txt",1,"[Gen 1] Random Battle-24430,1450,57973,36262",60
"[Gen 1] Random Battle-24430,1450,57973,36262-turn8.txt",1,"[Gen 1] Random Battle-24430,1450,57973,36262",8
"[Gen 1] Random Battle-24462,63912,34547,31814-turn0.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",0
"[Gen 1] Random Battle-24462,63912,34547,31814-turn1.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",1
"[Gen 1] Random Battle-24462,63912,34547,31814-turn11.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",11
"[Gen 1] Random Battle-24462,63912,34547,31814-turn16.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",16
"[Gen 1] Random Battle-24462,63912,34547,31814-turn17.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",17
"[Gen 1] Random Battle-24462,63912,34547,31814-turn19.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",19
"[Gen 1] Random Battle-24462,63912,34547,31814-turn23.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",23
"[Gen 1] Random Battle-24462,63912,34547,31814-turn26.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",26
"[Gen 1] Random Battle-24462,63912,34547,31814-turn27.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",27
"[Gen 1] Random Battle-24462,63912,34547,31814-turn36.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",36
"[Gen 1] Random Battle-24462,63912,34547,31814-turn41.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",41
"[Gen 1] Random Battle-24462,63912,34547,31814-turn47.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",47
"[Gen 1] Random Battle-24462,63912,34547,31814-turn48.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",48
"[Gen 1] Random Battle-24462,63912,34547,31814-turn5.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",5
"[Gen 1] Random Battle-24462,63912,34547,31814-turn6.txt",1,"[Gen 1] Random Battle-24462,63912,34547,31814",6
"[Gen 1] Random Battle-24471,58374,60823,5222-turn0.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",0
"[Gen 1] Random Battle-24471,58374,60823,5222-turn1.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",1
"[Gen 1] Random Battle-24471,58374,60823,5222-turn23.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",23
"[Gen 1] Random Battle-24471,58374,60823,5222-turn27.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",27
"[Gen 1] Random Battle-24471,58374,60823,5222-turn33.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",33
"[Gen 1] Random Battle-24471,58374,60823,5222-turn35.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",35
"[Gen 1] Random Battle-24471,58374,60823,5222-turn37.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",37
"[Gen 1] Random Battle-24471,58374,60823,5222-turn9.txt",0,"[Gen 1] Random Battle-24471,58374,60823,5222",9
"[Gen 1] Random Battle-24496,17865,14356,44534-turn0.txt",1,"[Gen 1] Random Battle-24496,17865,14356,44534",0
"[Gen 1] Random Battle-24496,17865,14356,44534-turn2.txt",1,"[Gen 1] Random Battle-24496,17865,14356,44534",2
"[Gen 1] Random Battle-24496,17865,14356,44534-turn27.txt",1,"[Gen 1] Random Battle-24496,17865,14356,44534",27
"[Gen 1] Random Battle-24496,17865,14356,44534-turn31.txt",1,"[Gen 1] Random Battle-24496,17865,14356,44534",31
"[Gen 1] Random Battle-24496,17865,14356,44534-turn6.txt",1,"[Gen 1] Random Battle-24496,17865,14356,44534",6
"[Gen 1] Random Battle-24496,17865,14356,44534-turn8.txt",1,"[Gen 1] Random Battle-24496,17865,14356,44534",8
"[Gen 1] Random Battle-24525,62961,10099,39686-turn0.txt",1,"[Gen 1] Random Battle-24525,62961,10099,39686",0
"[Gen 1] Random Battle-24525,62961,10099,39686-turn11.txt",1,"[Gen 1] Random Battle-24525,62961,10099,39686",11
"[Gen 1] Random Battle-24525,62961,10099,39686-turn4.txt",1,"[Gen 1] Random Battle-24525,62961,10099,39686",4
"[Gen 1] Random Battle-24546,8794,37822,20550-turn0.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",0
"[Gen 1] Random Battle-24546,8794,37822,20550-turn10.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",10
"[Gen 1] Random Battle-24546,8794,37822,20550-turn11.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",11
"[Gen 1] Random Battle-24546,8794,37822,20550-turn2.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",2
"[Gen 1] Random Battle-24546,8794,37822,20550-turn20.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",20
"[Gen 1] Random Battle-24546,8794,37822,20550-turn25.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",25
"[Gen 1] Random Battle-24546,8794,37822,20550-turn28.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",28
"[Gen 1] Random Battle-24546,8794,37822,20550-turn29.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",29
"[Gen 1] Random Battle-24546,8794,37822,20550-turn33.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",33
"[Gen 1] Random Battle-24546,8794,37822,20550-turn34.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",34
"[Gen 1] Random Battle-24546,8794,37822,20550-turn4.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",4
"[Gen 1] Random Battle-24546,8794,37822,20550-turn7.txt",0,"[Gen 1] Random Battle-24546,8794,37822,20550",7
"[Gen 1] Random Battle-2458,43476,47812,51174-turn0.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",0
"[Gen 1] Random Battle-2458,43476,47812,51174-turn10.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",10
"[Gen 1] Random Battle-2458,43476,47812,51174-turn14.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",14
"[Gen 1] Random Battle-2458,43476,47812,51174-turn17.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",17
"[Gen 1] Random Battle-2458,43476,47812,51174-turn18.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",18
"[Gen 1] Random Battle-2458,43476,47812,51174-turn25.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",25
"[Gen 1] Random Battle-2458,43476,47812,51174-turn28.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",28
"[Gen 1] Random Battle-2458,43476,47812,51174-turn33.txt",1,"[Gen 1] Random Battle-2458,43476,47812,51174",33
"[Gen 1] Random Battle-2465,29255,699,56326-turn0.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",0
"[Gen 1] Random Battle-2465,29255,699,56326-turn17.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",17
"[Gen 1] Random Battle-2465,29255,699,56326-turn18.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",18
"[Gen 1] Random Battle-2465,29255,699,56326-turn23.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",23
"[Gen 1] Random Battle-2465,29255,699,56326-turn27.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",27
"[Gen 1] Random Battle-2465,29255,699,56326-turn28.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",28
"[Gen 1] Random Battle-2465,29255,699,56326-turn3.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",3
"[Gen 1] Random Battle-2465,29255,699,56326-turn35.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",35
"[Gen 1] Random Battle-2465,29255,699,56326-turn40.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",40
"[Gen 1] Random Battle-2465,29255,699,56326-turn44.txt",0,"[Gen 1] Random Battle-2465,29255,699,56326",44
"[Gen 1] Random Battle-24675,61035,53769,19094-turn0.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",0
"[Gen 1] Random Battle-24675,61035,53769,19094-turn1.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",1
"[Gen 1] Random Battle-24675,61035,53769,19094-turn15.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",15
"[Gen 1] Random Battle-24675,61035,53769,19094-turn17.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",17
"[Gen 1] Random Battle-24675,61035,53769,19094-turn21.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",21
"[Gen 1] Random Battle-24675,61035,53769,19094-turn31.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",31
"[Gen 1] Random Battle-24675,61035,53769,19094-turn37.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",37
"[Gen 1] Random Battle-24675,61035,53769,19094-turn40.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",40
"[Gen 1] Random Battle-24675,61035,53769,19094-turn8.txt",1,"[Gen 1] Random Battle-24675,61035,53769,19094",8
"[Gen 1] Random Battle-24681,14772,10279,9622-turn0.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",0
"[Gen 1] Random Battle-24681,14772,10279,9622-turn10.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",10
"[Gen 1] Random Battle-24681,14772,10279,9622-turn15.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",15
"[Gen 1] Random Battle-24681,14772,10279,9622-turn20.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",20
"[Gen 1] Random Battle-24681,14772,10279,9622-turn23.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",23
"[Gen 1] Random Battle-24681,14772,10279,9622-turn26.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",26
"[Gen 1] Random Battle-24681,14772,10279,9622-turn28.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",28
"[Gen 1] Random Battle-24681,14772,10279,9622-turn35.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",35
"[Gen 1] Random Battle-24681,14772,10279,9622-turn38.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",38
"[Gen 1] Random Battle-24681,14772,10279,9622-turn43.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",43
"[Gen 1] Random Battle-24681,14772,10279,9622-turn44.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",44
"[Gen 1] Random Battle-24681,14772,10279,9622-turn46.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",46
"[Gen 1] Random Battle-24681,14772,10279,9622-turn47.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",47
"[Gen 1] Random Battle-24681,14772,10279,9622-turn7.txt",1,"[Gen 1] Random Battle-24681,14772,10279,9622",7
"[Gen 1] Random Battle-24729,9845,22177,43142-turn0.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",0
"[Gen 1] Random Battle-24729,9845,22177,43142-turn1.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",1
"[Gen 1] Random Battle-24729,9845,22177,43142-turn12.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",12
"[Gen 1] Random Battle-24729,9845,22177,43142-turn13.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",13
"[Gen 1] Random Battle-24729,9845,22177,43142-turn19.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",19
"[Gen 1] Random Battle-24729,9845,22177,43142-turn20.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",20
"[Gen 1] Random Battle-24729,9845,22177,43142-turn21.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",21
"[Gen 1] Random Battle-24729,9845,22177,43142-turn23.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",23
"[Gen 1] Random Battle-24729,9845,22177,43142-turn27.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",27
"[Gen 1] Random Battle-24729,9845,22177,43142-turn3.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",3
"[Gen 1] Random Battle-24729,9845,22177,43142-turn30.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",30
"[Gen 1] Random Battle-24729,9845,22177,43142-turn32.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",32
"[Gen 1] Random Battle-24729,9845,22177,43142-turn33.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",33
"[Gen 1] Random Battle-24729,9845,22177,43142-turn37.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",37
"[Gen 1] Random Battle-24729,9845,22177,43142-turn5.txt",1,"[Gen 1] Random Battle-24729,9845,22177,43142",5
"[Gen 1] Random Battle-24800,9789,56174,29606-turn0.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",0
"[Gen 1] Random Battle-24800,9789,56174,29606-turn1.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",1
"[Gen 1] Random Battle-24800,9789,56174,29606-turn14.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",14
"[Gen 1] Random Battle-24800,9789,56174,29606-turn23.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",23
"[Gen 1] Random Battle-24800,9789,56174,29606-turn26.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",26
"[Gen 1] Random Battle-24800,9789,56174,29606-turn39.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",39
"[Gen 1] Random Battle-24800,9789,56174,29606-turn41.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",41
"[Gen 1] Random Battle-24800,9789,56174,29606-turn42.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",42
"[Gen 1] Random Battle-24800,9789,56174,29606-turn6.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",6
"[Gen 1] Random Battle-24800,9789,56174,29606-turn8.txt",1,"[Gen 1] Random Battle-24800,9789,56174,29606",8
"[Gen 1] Random Battle-24829,55637,6612,11670-turn0.txt",1,"[Gen 1] Random Battle-24829,55637,6612,11670",0
"[Gen 1] Random Battle-24829,55637,6612,11670-turn11.txt",1,"[Gen 1] Random Battle-24829,55637,6612,11670",11
"[Gen 1] Random Battle-24829,55637,6612,11670-turn18.txt",1,"[Gen 1] Random Battle-24829,55637,6612,11670",18
"[Gen 1] Random Battle-24829,55637,6612,11670-turn31.txt",1,"[Gen 1] Random Battle-24829,55637,6612,11670",31
"[Gen 1] Random Battle-24940,51845,59037,38134-turn0.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",0
"[Gen 1] Random Battle-24940,51845,59037,38134-turn11.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",11
"[Gen 1] Random Battle-24940,51845,59037,38134-turn2.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",2
"[Gen 1] Random Battle-24940,51845,59037,38134-turn21.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",21
"[Gen 1] Random Battle-24940,51845,59037,38134-turn24.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",24
"[Gen 1] Random Battle-24940,51845,59037,38134-turn26.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",26
"[Gen 1] Random Battle-24940,51845,59037,38134-turn31.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",31
"[Gen 1] Random Battle-24940,51845,59037,38134-turn34.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",34
"[Gen 1] Random Battle-24940,51845,59037,38134-turn47.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",47
"[Gen 1] Random Battle-24940,51845,59037,38134-turn48.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",48
"[Gen 1] Random Battle-24940,51845,59037,38134-turn51.txt",0,"[Gen 1] Random Battle-24940,51845,59037,38134",51
"[Gen 1] Random Battle-24961,58938,54515,45702-turn0.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",0
"[Gen 1] Random Battle-24961,58938,54515,45702-turn1.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",1
"[Gen 1] Random Battle-24961,58938,54515,45702-turn14.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",14
"[Gen 1] Random Battle-24961,58938,54515,45702-turn17.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",17
"[Gen 1] Random Battle-24961,58938,54515,45702-turn18.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",18
"[Gen 1] Random Battle-24961,58938,54515,45702-turn2.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",2
"[Gen 1] Random Battle-24961,58938,54515,45702-turn26.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",26
"[Gen 1] Random Battle-24961,58938,54515,45702-turn27.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",27
"[Gen 1] Random Battle-24961,58938,54515,45702-turn28.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",28
"[Gen 1] Random Battle-24961,58938,54515,45702-turn3.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",3
"[Gen 1] Random Battle-24961,58938,54515,45702-turn30.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",30
"[Gen 1] Random Battle-24961,58938,54515,45702-turn35.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",35
"[Gen 1] Random Battle-24961,58938,54515,45702-turn37.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",37
"[Gen 1] Random Battle-24961,58938,54515,45702-turn38.txt",0,"[Gen 1] Random Battle-24961,58938,54515,45702",38
"[Gen 1] Random Battle-24968,44264,18596,2294-turn0.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",0
"[Gen 1] Random Battle-24968,44264,18596,2294-turn16.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",16
"[Gen 1] Random Battle-24968,44264,18596,2294-turn18.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",18
"[Gen 1] Random Battle-24968,44264,18596,2294-turn19.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",19
"[Gen 1] Random Battle-24968,44264,18596,2294-turn23.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",23
"[Gen 1] Random Battle-24968,44264,18596,2294-turn26.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",26
"[Gen 1] Random Battle-24968,44264,18596,2294-turn27.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",27
"[Gen 1] Random Battle-24968,44264,18596,2294-turn30.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",30
"[Gen 1] Random Battle-24968,44264,18596,2294-turn5.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",5
"[Gen 1] Random Battle-24968,44264,18596,2294-turn7.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",7
"[Gen 1] Random Battle-24968,44264,18596,2294-turn8.txt",0,"[Gen 1] Random Battle-24968,44264,18596,2294",8
"[Gen 1] Random Battle-25058,29243,10876,64262-turn0.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",0
"[Gen 1] Random Battle-25058,29243,10876,64262-turn18.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",18
"[Gen 1] Random Battle-25058,29243,10876,64262-turn21.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",21
"[Gen 1] Random Battle-25058,29243,10876,64262-turn22.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",22
"[Gen 1] Random Battle-25058,29243,10876,64262-turn25.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",25
"[Gen 1] Random Battle-25058,29243,10876,64262-turn3.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",3
"[Gen 1] Random Battle-25058,29243,10876,64262-turn41.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",41
"[Gen 1] Random Battle-25058,29243,10876,64262-turn6.txt",0,"[Gen 1] Random Battle-25058,29243,10876,64262",6
"[Gen 1] Random Battle-25147,10336,4152,53302-turn0.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",0
"[Gen 1] Random Battle-25147,10336,4152,53302-turn11.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",11
"[Gen 1] Random Battle-25147,10336,4152,53302-turn12.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",12
"[Gen 1] Random Battle-25147,10336,4152,53302-turn13.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",13
"[Gen 1] Random Battle-25147,10336,4152,53302-turn18.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",18
"[Gen 1] Random Battle-25147,10336,4152,53302-turn24.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",24
"[Gen 1] Random Battle-25147,10336,4152,53302-turn28.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",28
"[Gen 1] Random Battle-25147,10336,4152,53302-turn29.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",29
"[Gen 1] Random Battle-25147,10336,4152,53302-turn37.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",37
"[Gen 1] Random Battle-25147,10336,4152,53302-turn40.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",40
"[Gen 1] Random Battle-25147,10336,4152,53302-turn43.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",43
"[Gen 1] Random Battle-25147,10336,4152,53302-turn5.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",5
"[Gen 1] Random Battle-25147,10336,4152,53302-turn8.txt",1,"[Gen 1] Random Battle-25147,10336,4152,53302",8
"[Gen 1] Random Battle-25211,51299,30941,21558-turn0.txt",1,"[Gen 1] Random Battle-25211,51299,30941,21558",0
"[Gen 1] Random Battle-25211,51299,30941,21558-turn10.txt",1,"[Gen 1] Random Battle-25211,51299,30941,21558",10
"[Gen 1] Random Battle-25211,51299,30941,21558-turn20.txt",1,"[Gen 1] Random Battle-25211,51299,30941,21558",20
"[Gen 1] Random Battle-25211,51299,30941,21558-turn22.txt",1,"[Gen 1] Random Battle-25211,51299,30941,21558",22
"[Gen 1] Random Battle-25211,51299,30941,21558-turn24.txt",1,"[Gen 1] Random Battle-25211,51299,30941,21558",24
"[Gen 1] Random Battle-25211,51299,30941,21558-turn36.txt",1,"[Gen 1] Random Battle-25211,51299,30941,21558",36
"[Gen 1] Random Battle-25211,51299,30941,21558-turn37.txt",1,"[Gen 1] Random Battle-25211,51299,30941,21558",37
"[Gen 1] Random Battle-25401,27998,41826,33686-turn0.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",0
"[Gen 1] Random Battle-25401,27998,41826,33686-turn17.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",17
"[Gen 1] Random Battle-25401,27998,41826,33686-turn19.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",19
"[Gen 1] Random Battle-25401,27998,41826,33686-turn30.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",30
"[Gen 1] Random Battle-25401,27998,41826,33686-turn31.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",31
"[Gen 1] Random Battle-25401,27998,41826,33686-turn35.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",35
"[Gen 1] Random Battle-25401,27998,41826,33686-turn38.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",38
"[Gen 1] Random Battle-25401,27998,41826,33686-turn39.txt",0,"[Gen 1] Random Battle-25401,27998,41826,33686",39
